Price,Close,Volume
Ticker,NTPIF,NTPIF
Date,,
2024-06-25,4.010000228881836,4600
2024-06-26,4.0,10600
2024-06-27,4.03000020980835,10200
2024-06-28,4.0,20700
2024-07-01,4.0,2000
2024-07-02,4.0,13600
2024-07-03,4.0,10100
2024-07-05,4.0,65300
2024-07-08,4.019999980926514,300
2024-07-09,3.950000047683716,1400
2024-07-10,4.0,100
2024-07-11,4.0,100
2024-07-12,4.0,700
2024-07-15,4.0,100
2024-07-16,4.0,100
2024-07-17,3.7799999713897705,2300
2024-07-18,3.950000047683716,100
2024-07-19,3.9000000953674316,700
2024-07-22,3.9000000953674316,0
2024-07-23,3.9000000953674316,400
2024-07-24,3.9000000953674316,0
2024-07-25,3.9000000953674316,100
2024-07-26,3.75,2500
2024-07-29,3.5,3700
2024-07-30,3.5,100
2024-07-31,3.5,0
2024-08-01,3.6500000953674316,100
2024-08-02,3.299999952316284,6100
2024-08-05,3.259999990463257,600
2024-08-06,3.259999990463257,29000
2024-08-07,3.2799999713897705,5800
2024-08-08,3.259999990463257,200
2024-08-09,3.259999990463257,600
2024-08-12,3.259999990463257,26400
2024-08-13,3.240000009536743,600
2024-08-14,3.640000104904175,600
2024-08-15,3.640000104904175,0
2024-08-16,3.6500000953674316,100
2024-08-19,3.6500000953674316,300
2024-08-20,3.5,300
2024-08-21,3.5,0
2024-08-22,3.240000009536743,5100
2024-08-23,3.950000047683716,200
2024-08-26,3.1600000858306885,2700
2024-08-27,3.25,2600
2024-08-28,3.25,0
2024-08-29,3.240000009536743,700
2024-08-30,3.240000009536743,10200
2024-09-03,3.950000047683716,1700
2024-09-04,3.5,900
2024-09-05,3.240000009536743,2100
2024-09-06,3.25,2400
2024-09-09,3.1600000858306885,25200
2024-09-10,3.1600000858306885,0
2024-09-11,3.1600000858306885,0
2024-09-12,3.1600000858306885,0
2024-09-13,3.200000047683716,300
2024-09-16,3.200000047683716,0
2024-09-17,3.0,800
2024-09-18,3.0,200
2024-09-19,3.0,100
2024-09-20,3.0,1100
2024-09-23,2.5,6800
2024-09-24,3.0,100
2024-09-25,3.0,0
2024-09-26,2.509999990463257,2700
2024-09-27,2.5,1000
2024-09-30,2.5,0
2024-10-01,2.0999999046325684,13900
2024-10-02,2.0999999046325684,4200
2024-10-03,2.0999999046325684,2200
2024-10-04,2.0999999046325684,0
2024-10-07,2.25,1000
2024-10-08,2.25,1400
2024-10-09,2.25,0
2024-10-10,2.25,0
2024-10-11,2.25,0
2024-10-14,2.25,3800
2024-10-15,2.25,8200
2024-10-16,2.25,0
2024-10-17,2.25,100
2024-10-18,2.25,300
2024-10-21,2.200000047683716,1000
2024-10-22,2.200000047683716,0
2024-10-23,2.200000047683716,0
2024-10-24,2.200000047683716,0
2024-10-25,2.200000047683716,0
2024-10-28,2.0,375400
2024-10-29,1.7000000476837158,23400
2024-10-30,1.75,4100
2024-10-31,1.9800000190734863,2000
2024-11-01,1.850000023841858,1300
2024-11-04,1.850000023841858,0
2024-11-05,1.850000023841858,100
2024-11-06,1.6799999475479126,16800
2024-11-07,1.6799999475479126,1600
2024-11-08,1.899999976158142,9300
2024-11-11,1.7999999523162842,6200
2024-11-12,1.899999976158142,8400
2024-11-13,1.850000023841858,10300
2024-11-14,1.75,10400
2024-11-15,1.850000023841858,600
2024-11-18,1.5,1200
2024-11-19,1.5,16900
2024-11-20,1.5,34100
2024-11-21,1.5,24500
2024-11-22,1.5,20600
2024-11-25,1.5,1500
2024-11-26,1.5,20300
2024-11-27,1.5,100
2024-11-29,1.5,4200
2024-12-02,1.5099999904632568,9500
2024-12-03,1.5099999904632568,99500
2024-12-04,1.5099999904632568,287800
2024-12-05,1.5,21000
2024-12-06,1.5,59000
2024-12-09,1.5099999904632568,44100
2024-12-10,1.5,52300
2024-12-11,1.5099999904632568,85500
2024-12-12,1.5,400
2024-12-13,1.5,500
2024-12-16,3.049999952316284,155100
2024-12-17,3.5,18400
2024-12-18,3.5,141900
2024-12-19,3.990000009536743,38500
2024-12-20,4.25,6000
2024-12-23,4.25,0
2024-12-24,4.25,5700
2024-12-26,4.0,8000
2024-12-27,4.5,18500
2024-12-30,4.5,42400
2024-12-31,4.75,29100
2025-01-02,5.400000095367432,22500
2025-01-03,5.5,9200
2025-01-06,5.199999809265137,1900
2025-01-07,5.5,5800
2025-01-08,5.800000190734863,2400
2025-01-10,5.650000095367432,4900
2025-01-13,5.800000190734863,3000
2025-01-14,5.800000190734863,2100
2025-01-15,5.800000190734863,9400
2025-01-16,6.0,3100
2025-01-17,5.900000095367432,5200
2025-01-21,5.800000190734863,500
2025-01-22,5.800000190734863,1100
2025-01-23,5.809999942779541,10700
2025-01-24,5.960000038146973,100
2025-01-27,5.809999942779541,100
2025-01-28,5.800000190734863,2200
2025-01-29,5.75,10000
2025-01-30,5.510000228881836,25300
2025-01-31,5.880000114440918,6200
2025-02-03,5.800000190734863,45200
2025-02-04,5.800000190734863,18000
2025-02-05,5.849999904632568,7600
2025-02-06,5.909999847412109,7000
2025-02-07,5.900000095367432,5800
2025-02-10,5.900000095367432,13200
2025-02-11,6.0,1200
2025-02-12,5.880000114440918,4600
2025-02-13,5.900000095367432,10800
2025-02-14,6.0,2700
2025-02-18,6.010000228881836,300
2025-02-19,6.0,900
2025-02-20,6.199999809265137,1700
2025-02-21,6.349999904632568,11700
2025-02-24,6.349999904632568,1800
2025-02-25,6.25,3100
2025-02-26,6.400000095367432,1200
2025-02-27,6.400000095367432,0
2025-02-28,6.300000190734863,1200
2025-03-03,6.199999809265137,100
2025-03-04,6.0,5300
2025-03-05,5.849999904632568,8300
2025-03-06,6.0,3300
2025-03-07,6.0,200
2025-03-10,6.0,0
2025-03-11,6.0,0
2025-03-12,6.0,0
2025-03-13,5.800000190734863,6100
2025-03-14,5.829999923706055,13000
2025-03-17,5.800000190734863,4200
2025-03-18,6.099999904632568,2100
2025-03-19,6.0,7400
2025-03-20,6.0,19600
2025-03-21,6.0,3500
2025-03-24,5.650000095367432,7000
2025-03-25,5.690000057220459,2800
2025-03-26,5.539999961853027,16200
2025-03-27,5.900000095367432,2100
2025-03-28,5.75,900
2025-03-31,5.730000019073486,100
2025-04-01,5.25,2600
2025-04-02,5.25,6000
2025-04-03,5.0,23500
2025-04-04,4.849999904632568,15300
2025-04-07,4.75,3900
2025-04-08,4.75,6700
2025-04-09,4.550000190734863,5900
2025-04-10,4.5,1000
2025-04-11,4.599999904632568,700
2025-04-14,4.75,400
2025-04-15,5.0,100
2025-04-16,5.0,0
2025-04-17,4.949999809265137,4000
2025-04-21,4.949999809265137,0
2025-04-22,4.949999809265137,0
2025-04-23,4.800000190734863,700
2025-04-24,4.75,2200
2025-04-25,4.599999904632568,2200
2025-04-28,4.5,1000
2025-04-29,4.5,1000
2025-04-30,4.5,3200
2025-05-01,4.25,22600
2025-05-02,4.349999904632568,9900
2025-05-05,4.400000095367432,7600
2025-05-06,4.25,1000
2025-05-07,4.25,800
2025-05-08,4.300000190734863,5800
2025-05-09,4.300000190734863,0
2025-05-12,4.199999809265137,800
2025-05-13,4.349999904632568,2100
2025-05-14,4.400000095367432,100
2025-05-15,4.449999809265137,100
2025-05-16,4.199999809265137,1500
2025-05-19,4.300000190734863,4800
2025-05-20,4.300000190734863,16600
2025-05-21,4.300000190734863,0
2025-05-22,4.300000190734863,1800
2025-05-23,4.25,10200
2025-05-27,4.010000228881836,7700
2025-05-28,4.099999904632568,100
2025-05-29,4.099999904632568,0
2025-05-30,4.099999904632568,0
2025-06-02,4.199999809265137,2500
2025-06-03,4.25,1100
2025-06-04,4.25,0
2025-06-05,4.230000019073486,7300
2025-06-06,4.25,5400
2025-06-09,4.210000038146973,3800
2025-06-10,4.25,400
2025-06-11,4.239999771118164,700
2025-06-12,4.239999771118164,0
2025-06-13,4.239999771118164,0
2025-06-16,4.239999771118164,0
2025-06-17,4.25,2400
2025-06-18,4.25,0
2025-06-20,4.099999904632568,4100
2025-06-23,4.0,45000
2025-06-24,4.0,300
2025-06-25,4.050000190734863,4100
2025-06-26,4.0,1100
2025-06-27,4.0,13800
2025-06-30,4.199999809265137,100
2025-07-01,4.050000190734863,200
2025-07-02,4.099999904632568,900
2025-07-03,4.0,39600
2025-07-07,4.050000190734863,300
2025-07-08,4.0,10600
2025-07-09,4.0,2100
2025-07-10,4.0,0
2025-07-11,4.0,200
2025-07-14,4.010000228881836,40900
2025-07-15,4.050000190734863,1500
2025-07-16,4.050000190734863,800
2025-07-17,4.099999904632568,2100
2025-07-18,4.099999904632568,1100
2025-07-21,4.099999904632568,0
2025-07-22,4.099999904632568,200
2025-07-23,4.099999904632568,0
2025-07-24,4.099999904632568,0
2025-07-25,4.099999904632568,2100
2025-07-28,4.099999904632568,0
2025-07-29,4.099999904632568,700
2025-07-30,4.099999904632568,0
2025-07-31,4.099999904632568,0
2025-08-01,4.050000190734863,800
2025-08-04,4.099999904632568,200
2025-08-05,3.8499999046325684,3600
2025-08-06,4.0,300
2025-08-07,4.0,1300
2025-08-08,4.0,0
2025-08-11,4.0,0
2025-08-12,4.0,0
2025-08-13,4.050000190734863,800
2025-08-14,4.110000133514404,5600
2025-08-15,4.260000228881836,18400
2025-08-18,4.199999809265137,1100
2025-08-19,4.199999809265137,0
2025-08-20,4.199999809265137,25600
2025-08-21,4.199999809265137,2000
2025-08-22,4.210000038146973,600
2025-08-25,4.210000038146973,0
2025-08-26,4.300000190734863,2500
2025-08-27,4.300000190734863,0
2025-08-28,4.300000190734863,0
2025-08-29,4.25,1200
2025-09-02,4.25,300
2025-09-03,4.199999809265137,300
2025-09-04,4.199999809265137,200
2025-09-05,4.25,1200
2025-09-08,4.25,101800
2025-09-09,4.349999904632568,400
2025-09-10,4.400000095367432,500
2025-09-11,4.400000095367432,0
2025-09-12,4.400000095367432,0
2025-09-15,4.400000095367432,0
2025-09-16,4.400000095367432,0
2025-09-17,4.300000190734863,4400
2025-09-18,4.300000190734863,1700
2025-09-19,4.260000228881836,400
2025-09-22,4.190000057220459,300
2025-09-23,4.25,900
2025-09-24,4.289999961853027,500
2025-09-25,4.289999961853027,0
2025-09-26,4.349999904632568,100
2025-09-29,4.429999828338623,100
2025-09-30,4.289999961853027,7100
2025-10-01,4.289999961853027,300
2025-10-02,4.289999961853027,300
2025-10-03,4.300000190734863,1200
2025-10-06,4.300000190734863,0
2025-10-07,4.289999961853027,1000
2025-10-08,4.289999961853027,3200
2025-10-09,4.300000190734863,400
2025-10-10,4.289999961853027,300
2025-10-13,4.289999961853027,400
2025-10-14,4.289999961853027,500
2025-10-15,4.289999961853027,1100
2025-10-16,4.300000190734863,400
2025-10-17,4.300000190734863,0
2025-10-20,4.300000190734863,300
2025-10-21,4.289999961853027,2000
2025-10-22,4.300000190734863,1200
2025-10-23,4.300000190734863,200
2025-10-24,4.300000190734863,0
2025-10-27,4.300000190734863,0
2025-10-28,4.300000190734863,0
2025-10-29,4.300000190734863,0
2025-10-30,4.300000190734863,0
2025-10-31,4.099999904632568,12500
2025-11-03,4.099999904632568,0
2025-11-04,4.010000228881836,6100
2025-11-05,4.010000228881836,0
2025-11-06,4.010000228881836,900
2025-11-07,4.010000228881836,5400
2025-11-10,4.010000228881836,104700
2025-11-11,4.010000228881836,0
2025-11-12,4.010000228881836,100
2025-11-13,4.050000190734863,4600
2025-11-14,4.010000228881836,67700
2025-11-17,3.990000009536743,210200
2025-11-18,3.8499999046325684,18400
2025-11-19,4.010000228881836,636900
2025-11-20,4.239999771118164,3400
2025-11-21,4.010000228881836,1700
2025-11-24,4.010000228881836,4900
2025-11-25,4.010000228881836,9000
2025-11-26,4.150000095367432,5300
2025-11-28,4.150000095367432,0
2025-12-01,4.099999904632568,600
2025-12-02,4.099999904632568,0
2025-12-03,4.010000228881836,600
2025-12-04,4.010000228881836,6100
2025-12-05,4.150000095367432,200900
2025-12-08,4.150000095367432,800
2025-12-09,4.010000228881836,7400
2025-12-10,4.010000228881836,9100
2025-12-11,4.010000228881836,200
2025-12-12,4.099999904632568,209200
2025-12-15,4.010000228881836,56500
2025-12-16,4.010000228881836,0
2025-12-17,4.130000114440918,32100
2025-12-18,4.010000228881836,105800
2025-12-19,4.010000228881836,3400
2025-12-22,4.010000228881836,2200
2025-12-23,4.010000228881836,12600
2025-12-24,4.010000228881836,0
2025-12-26,4.010000228881836,4300
2025-12-29,4.010000228881836,15900
2025-12-30,4.010000228881836,1400
2025-12-31,4.300000190734863,47200
2026-01-02,4.300000190734863,64600
2026-01-05,4.400000095367432,5000
2026-01-06,4.349999904632568,600
2026-01-07,4.349999904632568,0
2026-01-08,4.349999904632568,4900
2026-01-09,4.650000095367432,11900
2026-01-12,4.5,2500
2026-01-13,4.599999904632568,5900
2026-01-14,4.599999904632568,0
2026-01-15,4.599999904632568,2700
2026-01-16,4.730000019073486,2900
2026-01-20,4.730000019073486,0
2026-01-21,4.730000019073486,3800
2026-01-22,4.650000095367432,1400
2026-01-23,4.929999828338623,300
2026-01-26,4.699999809265137,1000
2026-01-27,4.699999809265137,10500
2026-01-28,4.650000095367432,34400
2026-01-29,4.599999904632568,12700
2026-01-30,5.0,43200
2026-02-02,5.150000095367432,10600
2026-02-03,5.099999904632568,32400
2026-02-04,5.150000095367432,18700
2026-02-05,5.150000095367432,4200
2026-02-06,5.099999904632568,800
2026-02-09,5.25,6500
2026-02-10,5.550000190734863,6200
2026-02-11,5.550000190734863,4900
2026-02-12,5.300000190734863,8300
2026-02-13,5.079999923706055,1100
2026-02-17,5.25,9500
2026-02-18,5.25,4600
2026-02-19,5.010000228881836,200
2026-02-20,5.300000190734863,18300
2026-02-23,5.300000190734863,8800
2026-02-24,5.449999809265137,4600
2026-02-25,5.75,29300
2026-02-26,5.800000190734863,3000
2026-02-27,5.800000190734863,300
2026-03-02,5.849999904632568,8000
2026-03-03,5.849999904632568,9200
2026-03-04,5.800000190734863,7000
2026-03-05,5.75,4700
2026-03-06,5.75,2100
2026-03-09,5.75,6100
2026-03-10,5.5,1300
2026-03-11,5.559999942779541,600
2026-03-12,5.400000095367432,3600
2026-03-13,5.400000095367432,22400
2026-03-16,5.5,3500
2026-03-17,5.25,5100
2026-03-18,5.349999904632568,5400
2026-03-19,5.25,6900
2026-03-20,5.25,1
